"TrialDescription","GasMeasured","EmissionMeasTechnique","Country","InstituteName","AnimalCategory","ManureType","ManureTreatment","ApplicStartDate","ReplicateNumber","Latitude","Longitude","InhibitorType","ManureDM","ManureTotalN","ManureTAN","ManureRAN","ManureOrgC","ManureCNRatio","ManurePH","ManureApplicRate","ManureApplicRateUnit","ManureTNApplicRate","ManureTANApplicRate","ManureRANApplicRate","ManureApplicSeason","ManureApplicMethod","ManureSoilIncorporation","NH3TimeOfIncorporation","DurationOfEmissionMeasurement","CumulatEmission","EmissionFactor","SoilNH4","SoilNO3","SoilTotalNitrogen","SoilOrganicCarbon","SoilPH","SoilBulkDensity","SoilClay","SoilTexture","SoilWaterUnit","SoilWaterDay1Avg","SoilWaterFirst30dAvg","SoilWaterEntireExptAvg","NH3AirTemperature24hAvg","AirTemperatureFirst30dAvg","AirTemperatureEntireExptAvg","RainfallIrrigation30d","TotalRainfallIrrigationEntireExpt","NH3CumulEmission72h","NH3CropHeight","NH3WindSpeed12h","NH3WindSpeed3d","NH3WindSpeedHeight","NH3RainIrrigation1h","NH3RainIrrigation6h","AnimalSubCategory","DietDMContent","DietLipidContent","DietAshContent","DryMatterIntake","CrudeProtein","CrudeFibre","NDFContent","OMDigestibilityCoefficient","MultiphaseFeeding","Diet","SwineFeedType","ForageSpecies","ForageDMContent","ConcentrateType","ConcentrateDM","ProportionOfConcentrateInDiet","NitrogenDigestibilityCoefficient","NDFDigestibilityCoefficient","CH4Enteric","DatabaseId","ClimateZone","AnimalBreed","TypeOfBeddingMaterial","RateOfInhibitorApplicUnit","RateOfInhibitorApplic","ManureDurationOfStorage","SoilDepthMineralN","SoilDepthOther","CropType","CropYieldDryMatter","CropTotalYieldUnit","CropTotalYield","CropTotalN","NameEntryPerson","DateEntryCompleted","NameQCPersonIfRelevant","OnlineLinkPaper","Reference","QCCommentsIfRelevant","QCDateCompleted","StartGasMeasurements","EndGasMeasurements","NumberOfMeasurements","N2OChambersPerPlot ","N2OChamberArea","N2OGasSamplesPerChamber","NumberOfReplicates","IfMeanWhatVariationUnit","DegreeOfVariation","DescribeStatMethodUsed","SourceOfData","Comments"
"8","NH3","windtunnel","IT","CRPA","Swine","slurry","none",,"1",,,,10.5,6.38,3.75,,,,7.77,40,"t/ha",255.2,150,,,"broadcast","none",,3,37.998,0.148894984326019,,,,2.45,7.5,,39,"loam",,,,,16.277,,15.629,,,37.998,,1.2016,1.2016,2,,,,,,,,,,,,,,,,,,,,,,,146,,,"none",,,,,,,,,,,"Sasha D. Hafner","2019-10-17",,"https://www.sciencedirect.com/science/article/pii/S0168192317304008","Hafner, S.D., Pacholski, A., Bittman, S., Burchill, W., Bussink, W., Chantigny, M., Carozzi, M., Génermont, S., Häni, C., Hansen, M.N., Huijsmans, J., Hunt, D., Kupper, T., Lanigan, G., Loubet, B., Misselbrook, T., Meisinger, J.J., Neftel, A., Nyord, T., Pedersen, S.V., Sintermann, J., Thompson, R.B., Vermeulen, B., Vestergaard, A.V., Voylokov, P., Williams, J.R., Sommer, S.G., 2018. The ALFAM2 database on ammonia emission from field-applied manure: Description and illustrative analysis. Agricultural and Forest Meteorology, Greenhouse gas and ammonia emissions from livestock production 258, 66–79. https://doi.org/10.1016/j.agrformet.2017.11.027",,,,,16,,,,1,,,,"dataset+publication","Data from ALFAM2 database v1.3."
"8","NH3","windtunnel","IT","CRPA","Swine","slurry","none",,"2",,,,10.5,6.38,3.75,,,,7.77,40,"t/ha",255.2,150,,,"broadcast","none",,3,19.254,0.0754467084639499,,,,2.45,7.5,,39,"loam",,,,,16.277,,15.629,,,19.254,,1.1358,1.1358,2,,,,,,,,,,,,,,,,,,,,,,,147,,,"none",,,,,,,,,,,"Sasha D. Hafner","2019-10-17",,"https://www.sciencedirect.com/science/article/pii/S0168192317304008","Hafner, S.D., Pacholski, A., Bittman, S., Burchill, W., Bussink, W., Chantigny, M., Carozzi, M., Génermont, S., Häni, C., Hansen, M.N., Huijsmans, J., Hunt, D., Kupper, T., Lanigan, G., Loubet, B., Misselbrook, T., Meisinger, J.J., Neftel, A., Nyord, T., Pedersen, S.V., Sintermann, J., Thompson, R.B., Vermeulen, B., Vestergaard, A.V., Voylokov, P., Williams, J.R., Sommer, S.G., 2018. The ALFAM2 database on ammonia emission from field-applied manure: Description and illustrative analysis. Agricultural and Forest Meteorology, Greenhouse gas and ammonia emissions from livestock production 258, 66–79. https://doi.org/10.1016/j.agrformet.2017.11.027",,,,,16,,,,1,,,,"dataset+publication","Data from ALFAM2 database v1.3."
"9","NH3","dynamic enclosure","IT","CRPA","Swine","slurry","none",,"0",,,,4.36,4.41,2.58,,,,7.85,58,"t/ha",255.78,149.64,,,"broadcast","none",,1.26458333333333,101.7,0.397607318789585,,,,2.45,7.5,,39,"loam",,,,,22.783,,24.235,,,,,1.3007,1.2185,2,,,,,,,,,,,,,,,,,,,,,,,148,,,"none",,,,,,,,,,,"Sasha D. Hafner","2019-10-17",,"https://www.sciencedirect.com/science/article/pii/S0168192317304008","Hafner, S.D., Pacholski, A., Bittman, S., Burchill, W., Bussink, W., Chantigny, M., Carozzi, M., Génermont, S., Häni, C., Hansen, M.N., Huijsmans, J., Hunt, D., Kupper, T., Lanigan, G., Loubet, B., Misselbrook, T., Meisinger, J.J., Neftel, A., Nyord, T., Pedersen, S.V., Sintermann, J., Thompson, R.B., Vermeulen, B., Vestergaard, A.V., Voylokov, P., Williams, J.R., Sommer, S.G., 2018. The ALFAM2 database on ammonia emission from field-applied manure: Description and illustrative analysis. Agricultural and Forest Meteorology, Greenhouse gas and ammonia emissions from livestock production 258, 66–79. https://doi.org/10.1016/j.agrformet.2017.11.027",,,,,8,,,,1,,,,"dataset+publication","Data from ALFAM2 database v1.3."
"9","NH3","dynamic enclosure","IT","CRPA","Swine","slurry","separation",,"0",,,,4.03,4.3,2.56,,,,7.99,58,"t/ha",249.4,148.48,,,"broadcast","none",,1.28820833333333,81.3,0.32598235765838,,,,2.45,7.5,,39,"loam",,,,,22.898,,24.316,,,,,1.3092,1.2245,2,,,,,,,,,,,,,,,,,,,,,,,149,,,"none",,,,,,,,,,,"Sasha D. Hafner","2019-10-17",,"https://www.sciencedirect.com/science/article/pii/S0168192317304008","Hafner, S.D., Pacholski, A., Bittman, S., Burchill, W., Bussink, W., Chantigny, M., Carozzi, M., Génermont, S., Häni, C., Hansen, M.N., Huijsmans, J., Hunt, D., Kupper, T., Lanigan, G., Loubet, B., Misselbrook, T., Meisinger, J.J., Neftel, A., Nyord, T., Pedersen, S.V., Sintermann, J., Thompson, R.B., Vermeulen, B., Vestergaard, A.V., Voylokov, P., Williams, J.R., Sommer, S.G., 2018. The ALFAM2 database on ammonia emission from field-applied manure: Description and illustrative analysis. Agricultural and Forest Meteorology, Greenhouse gas and ammonia emissions from livestock production 258, 66–79. https://doi.org/10.1016/j.agrformet.2017.11.027",,,,,8,,,,1,,,,"dataset+publication","Data from ALFAM2 database v1.3."
"9","NH3","dynamic enclosure","IT","CRPA","Swine","slurry","none",,"0",,,,3.96,4.24,2.5,,,,7.82,58,"t/ha",245.92,145,,,"trailing hose","none",,1.282625,55.2,0.224463240078074,,,,2.45,7.5,,39,"loam",,,,,22.857,,24.286,,,,,1.3079,1.2222,2,,,,,,,,,,,,,,,,,,,,,,,150,,,"none",,,,,,,,,,,"Sasha D. Hafner","2019-10-17",,"https://www.sciencedirect.com/science/article/pii/S0168192317304008","Hafner, S.D., Pacholski, A., Bittman, S., Burchill, W., Bussink, W., Chantigny, M., Carozzi, M., Génermont, S., Häni, C., Hansen, M.N., Huijsmans, J., Hunt, D., Kupper, T., Lanigan, G., Loubet, B., Misselbrook, T., Meisinger, J.J., Neftel, A., Nyord, T., Pedersen, S.V., Sintermann, J., Thompson, R.B., Vermeulen, B., Vestergaard, A.V., Voylokov, P., Williams, J.R., Sommer, S.G., 2018. The ALFAM2 database on ammonia emission from field-applied manure: Description and illustrative analysis. Agricultural and Forest Meteorology, Greenhouse gas and ammonia emissions from livestock production 258, 66–79. https://doi.org/10.1016/j.agrformet.2017.11.027",,,,,8,,,,1,,,,"dataset+publication","Data from ALFAM2 database v1.3."
"1","NH3","windtunnel","IT","CRPA","Swine","slurry","none",,"1",,,,11,6.7,3.7,,,,7.77,35,"t/ha",234.5,129.5,,,"trailing hose","none",,4,53.37,0.227590618336887,,,,2.47,7.6,,39,"loam",,,,,18.577,,15.691,,,51.157,,1.251,1.251,2,,,,,,,,,,,,,,,,,,,,,,,151,,,"none",,,,,,,,,,,"Sasha D. Hafner","2019-10-17",,"https://www.sciencedirect.com/science/article/pii/S0168192317304008","Hafner, S.D., Pacholski, A., Bittman, S., Burchill, W., Bussink, W., Chantigny, M., Carozzi, M., Génermont, S., Häni, C., Hansen, M.N., Huijsmans, J., Hunt, D., Kupper, T., Lanigan, G., Loubet, B., Misselbrook, T., Meisinger, J.J., Neftel, A., Nyord, T., Pedersen, S.V., Sintermann, J., Thompson, R.B., Vermeulen, B., Vestergaard, A.V., Voylokov, P., Williams, J.R., Sommer, S.G., 2018. The ALFAM2 database on ammonia emission from field-applied manure: Description and illustrative analysis. Agricultural and Forest Meteorology, Greenhouse gas and ammonia emissions from livestock production 258, 66–79. https://doi.org/10.1016/j.agrformet.2017.11.027",,,,,24,,,,1,,,,"dataset+publication","Data from ALFAM2 database v1.3."
"1","NH3","windtunnel","IT","CRPA","Swine","slurry","none",,"2",,,,11,6.7,3.7,,,,7.77,35,"t/ha",234.5,129.5,,,"trailing hose","none",,3.875,41.491,0.176933901918977,,,,2.47,7.6,,39,"loam",,,,,18.193,,15.524,,,40.156,,1.3991,1.3991,2,,,,,,,,,,,,,,,,,,,,,,,152,,,"none",,,,,,,,,,,"Sasha D. Hafner","2019-10-17",,"https://www.sciencedirect.com/science/article/pii/S0168192317304008","Hafner, S.D., Pacholski, A., Bittman, S., Burchill, W., Bussink, W., Chantigny, M., Carozzi, M., Génermont, S., Häni, C., Hansen, M.N., Huijsmans, J., Hunt, D., Kupper, T., Lanigan, G., Loubet, B., Misselbrook, T., Meisinger, J.J., Neftel, A., Nyord, T., Pedersen, S.V., Sintermann, J., Thompson, R.B., Vermeulen, B., Vestergaard, A.V., Voylokov, P., Williams, J.R., Sommer, S.G., 2018. The ALFAM2 database on ammonia emission from field-applied manure: Description and illustrative analysis. Agricultural and Forest Meteorology, Greenhouse gas and ammonia emissions from livestock production 258, 66–79. https://doi.org/10.1016/j.agrformet.2017.11.027",,,,,23,,,,1,,,,"dataset+publication","Data from ALFAM2 database v1.3."
"1","NH3","windtunnel","IT","CRPA","Swine","slurry","none",,"3",,,,11,6.7,3.7,,,,7.77,35,"t/ha",234.5,129.5,,,"trailing hose","none",,4,57.764,0.246328358208955,,,,2.47,7.6,,39,"loam",,,,,18.577,,15.691,,,57.238,,1.3497,1.3497,2,,,,,,,,,,,,,,,,,,,,,,,153,,,"none",,,,,,,,,,,"Sasha D. Hafner","2019-10-17",,"https://www.sciencedirect.com/science/article/pii/S0168192317304008","Hafner, S.D., Pacholski, A., Bittman, S., Burchill, W., Bussink, W., Chantigny, M., Carozzi, M., Génermont, S., Häni, C., Hansen, M.N., Huijsmans, J., Hunt, D., Kupper, T., Lanigan, G., Loubet, B., Misselbrook, T., Meisinger, J.J., Neftel, A., Nyord, T., Pedersen, S.V., Sintermann, J., Thompson, R.B., Vermeulen, B., Vestergaard, A.V., Voylokov, P., Williams, J.R., Sommer, S.G., 2018. The ALFAM2 database on ammonia emission from field-applied manure: Description and illustrative analysis. Agricultural and Forest Meteorology, Greenhouse gas and ammonia emissions from livestock production 258, 66–79. https://doi.org/10.1016/j.agrformet.2017.11.027",,,,,24,,,,1,,,,"dataset+publication","Data from ALFAM2 database v1.3."
"2","NH3","windtunnel","IT","CRPA","Swine","slurry","none",,"1",,,,0.82,1.86,1.64,,,,7.9,90,"t/ha",167.4,147.6,,,"trailing hose","none",,3,3.9696,0.0237132616487455,,,,0.99,7.7,,26,"loam",,,,,11.06,,10.3,,,3.9696,5,,1.0041,2,,,,,,,,,,,,,,,,,,,,,,,154,,,"none",,,,,,,,,,,"Sasha D. Hafner","2019-10-17",,"https://www.sciencedirect.com/science/article/pii/S0168192317304008","Hafner, S.D., Pacholski, A., Bittman, S., Burchill, W., Bussink, W., Chantigny, M., Carozzi, M., Génermont, S., Häni, C., Hansen, M.N., Huijsmans, J., Hunt, D., Kupper, T., Lanigan, G., Loubet, B., Misselbrook, T., Meisinger, J.J., Neftel, A., Nyord, T., Pedersen, S.V., Sintermann, J., Thompson, R.B., Vermeulen, B., Vestergaard, A.V., Voylokov, P., Williams, J.R., Sommer, S.G., 2018. The ALFAM2 database on ammonia emission from field-applied manure: Description and illustrative analysis. Agricultural and Forest Meteorology, Greenhouse gas and ammonia emissions from livestock production 258, 66–79. https://doi.org/10.1016/j.agrformet.2017.11.027",,,,,2,,,,1,,,,"dataset+publication","Data from ALFAM2 database v1.3."
"2","NH3","windtunnel","IT","CRPA","Swine","slurry","none",,"2",,,,0.82,1.86,1.64,,,,7.9,90,"t/ha",167.4,147.6,,,"trailing hose","none",,3,7.1616,0.0427813620071685,,,,0.99,7.7,,26,"loam",,,,,11.06,,10.3,,,7.1616,5,,1.037,2,,,,,,,,,,,,,,,,,,,,,,,155,,,"none",,,,,,,,,,,"Sasha D. Hafner","2019-10-17",,"https://www.sciencedirect.com/science/article/pii/S0168192317304008","Hafner, S.D., Pacholski, A., Bittman, S., Burchill, W., Bussink, W., Chantigny, M., Carozzi, M., Génermont, S., Häni, C., Hansen, M.N., Huijsmans, J., Hunt, D., Kupper, T., Lanigan, G., Loubet, B., Misselbrook, T., Meisinger, J.J., Neftel, A., Nyord, T., Pedersen, S.V., Sintermann, J., Thompson, R.B., Vermeulen, B., Vestergaard, A.V., Voylokov, P., Williams, J.R., Sommer, S.G., 2018. The ALFAM2 database on ammonia emission from field-applied manure: Description and illustrative analysis. Agricultural and Forest Meteorology, Greenhouse gas and ammonia emissions from livestock production 258, 66–79. https://doi.org/10.1016/j.agrformet.2017.11.027",,,,,2,,,,1,,,,"dataset+publication","Data from ALFAM2 database v1.3."
"2","NH3","windtunnel","IT","CRPA","Swine","slurry","none",,"3",,,,0.82,1.86,1.64,,,,7.9,90,"t/ha",167.4,147.6,,,"trailing hose","none",,3,2.196,0.0131182795698925,,,,0.99,7.7,,26,"loam",,,,,11.06,,10.3,,,2.196,5,,1.1028,2,,,,,,,,,,,,,,,,,,,,,,,156,,,"none",,,,,,,,,,,"Sasha D. Hafner","2019-10-17",,"https://www.sciencedirect.com/science/article/pii/S0168192317304008","Hafner, S.D., Pacholski, A., Bittman, S., Burchill, W., Bussink, W., Chantigny, M., Carozzi, M., Génermont, S., Häni, C., Hansen, M.N., Huijsmans, J., Hunt, D., Kupper, T., Lanigan, G., Loubet, B., Misselbrook, T., Meisinger, J.J., Neftel, A., Nyord, T., Pedersen, S.V., Sintermann, J., Thompson, R.B., Vermeulen, B., Vestergaard, A.V., Voylokov, P., Williams, J.R., Sommer, S.G., 2018. The ALFAM2 database on ammonia emission from field-applied manure: Description and illustrative analysis. Agricultural and Forest Meteorology, Greenhouse gas and ammonia emissions from livestock production 258, 66–79. https://doi.org/10.1016/j.agrformet.2017.11.027",,,,,2,,,,1,,,,"dataset+publication","Data from ALFAM2 database v1.3."
"3","NH3","windtunnel","IT","CRPA","Swine","slurry","none",,"1",,,,1.08,2.37,2.12,,,,7.8,70,"t/ha",165.9,148.4,,,"trailing hose","none",,4,10.882,0.0655937311633514,,,,2.47,7.6,,39,"loam",,,,,10.13,,9.9875,,,9.1178,,,1.1358,2,,,,,,,,,,,,,,,,,,,,,,,157,,,"none",,,,,,,,,,,"Sasha D. Hafner","2019-10-17",,"https://www.sciencedirect.com/science/article/pii/S0168192317304008","Hafner, S.D., Pacholski, A., Bittman, S., Burchill, W., Bussink, W., Chantigny, M., Carozzi, M., Génermont, S., Häni, C., Hansen, M.N., Huijsmans, J., Hunt, D., Kupper, T., Lanigan, G., Loubet, B., Misselbrook, T., Meisinger, J.J., Neftel, A., Nyord, T., Pedersen, S.V., Sintermann, J., Thompson, R.B., Vermeulen, B., Vestergaard, A.V., Voylokov, P., Williams, J.R., Sommer, S.G., 2018. The ALFAM2 database on ammonia emission from field-applied manure: Description and illustrative analysis. Agricultural and Forest Meteorology, Greenhouse gas and ammonia emissions from livestock production 258, 66–79. https://doi.org/10.1016/j.agrformet.2017.11.027",,,,,3,,,,1,,,,"dataset+publication","Data from ALFAM2 database v1.3."
"3","NH3","windtunnel","IT","CRPA","Swine","slurry","none",,"2",,,,1.08,2.37,2.12,,,,7.8,70,"t/ha",165.9,148.4,,,"trailing hose","none",,4,7.7664,0.0468137432188065,,,,2.47,7.6,,39,"loam",,,,,10.13,,9.9875,,,6.372,,,1.2181,2,,,,,,,,,,,,,,,,,,,,,,,158,,,"none",,,,,,,,,,,"Sasha D. Hafner","2019-10-17",,"https://www.sciencedirect.com/science/article/pii/S0168192317304008","Hafner, S.D., Pacholski, A., Bittman, S., Burchill, W., Bussink, W., Chantigny, M., Carozzi, M., Génermont, S., Häni, C., Hansen, M.N., Huijsmans, J., Hunt, D., Kupper, T., Lanigan, G., Loubet, B., Misselbrook, T., Meisinger, J.J., Neftel, A., Nyord, T., Pedersen, S.V., Sintermann, J., Thompson, R.B., Vermeulen, B., Vestergaard, A.V., Voylokov, P., Williams, J.R., Sommer, S.G., 2018. The ALFAM2 database on ammonia emission from field-applied manure: Description and illustrative analysis. Agricultural and Forest Meteorology, Greenhouse gas and ammonia emissions from livestock production 258, 66–79. https://doi.org/10.1016/j.agrformet.2017.11.027",,,,,3,,,,1,,,,"dataset+publication","Data from ALFAM2 database v1.3."
"4","NH3","windtunnel","IT","CRPA","Swine","slurry","none",,"1",,,,2.45,4.87,3.21,,,,7.5,40,"t/ha",194.8,128.4,,,"trailing hose","none",,2.938875,27.27,0.139989733059548,,,,0.99,7.7,,26,"loam",,,,,14.89,,12.347,,,,,,1.4979,2,,,,,,,,,,,,,,,,,,,,,,,159,,,"none",,,,,,,,,,,"Sasha D. Hafner","2019-10-17",,"https://www.sciencedirect.com/science/article/pii/S0168192317304008","Hafner, S.D., Pacholski, A., Bittman, S., Burchill, W., Bussink, W., Chantigny, M., Carozzi, M., Génermont, S., Häni, C., Hansen, M.N., Huijsmans, J., Hunt, D., Kupper, T., Lanigan, G., Loubet, B., Misselbrook, T., Meisinger, J.J., Neftel, A., Nyord, T., Pedersen, S.V., Sintermann, J., Thompson, R.B., Vermeulen, B., Vestergaard, A.V., Voylokov, P., Williams, J.R., Sommer, S.G., 2018. The ALFAM2 database on ammonia emission from field-applied manure: Description and illustrative analysis. Agricultural and Forest Meteorology, Greenhouse gas and ammonia emissions from livestock production 258, 66–79. https://doi.org/10.1016/j.agrformet.2017.11.027",,,,,3,,,,1,,,,"dataset+publication","Data from ALFAM2 database v1.3."
"4","NH3","windtunnel","IT","CRPA","Swine","slurry","none",,"2",,,,2.45,4.87,3.21,,,,7.5,40,"t/ha",194.8,128.4,,,"trailing hose","none",,2.938875,57.032,0.292772073921971,,,,0.99,7.7,,26,"loam",,,,,14.89,,12.347,,,,,,1.3827,2,,,,,,,,,,,,,,,,,,,,,,,160,,,"none",,,,,,,,,,,"Sasha D. Hafner","2019-10-17",,"https://www.sciencedirect.com/science/article/pii/S0168192317304008","Hafner, S.D., Pacholski, A., Bittman, S., Burchill, W., Bussink, W., Chantigny, M., Carozzi, M., Génermont, S., Häni, C., Hansen, M.N., Huijsmans, J., Hunt, D., Kupper, T., Lanigan, G., Loubet, B., Misselbrook, T., Meisinger, J.J., Neftel, A., Nyord, T., Pedersen, S.V., Sintermann, J., Thompson, R.B., Vermeulen, B., Vestergaard, A.V., Voylokov, P., Williams, J.R., Sommer, S.G., 2018. The ALFAM2 database on ammonia emission from field-applied manure: Description and illustrative analysis. Agricultural and Forest Meteorology, Greenhouse gas and ammonia emissions from livestock production 258, 66–79. https://doi.org/10.1016/j.agrformet.2017.11.027",,,,,3,,,,1,,,,"dataset+publication","Data from ALFAM2 database v1.3."
"4","NH3","windtunnel","IT","CRPA","Swine","slurry","none",,"3",,,,2.45,4.87,3.21,,,,7.5,40,"t/ha",194.8,128.4,,,"trailing hose","none",,2.938875,32.871,0.168742299794661,,,,0.99,7.7,,26,"loam",,,,,14.89,,12.347,,,,,,1.1687,2,,,,,,,,,,,,,,,,,,,,,,,161,,,"none",,,,,,,,,,,"Sasha D. Hafner","2019-10-17",,"https://www.sciencedirect.com/science/article/pii/S0168192317304008","Hafner, S.D., Pacholski, A., Bittman, S., Burchill, W., Bussink, W., Chantigny, M., Carozzi, M., Génermont, S., Häni, C., Hansen, M.N., Huijsmans, J., Hunt, D., Kupper, T., Lanigan, G., Loubet, B., Misselbrook, T., Meisinger, J.J., Neftel, A., Nyord, T., Pedersen, S.V., Sintermann, J., Thompson, R.B., Vermeulen, B., Vestergaard, A.V., Voylokov, P., Williams, J.R., Sommer, S.G., 2018. The ALFAM2 database on ammonia emission from field-applied manure: Description and illustrative analysis. Agricultural and Forest Meteorology, Greenhouse gas and ammonia emissions from livestock production 258, 66–79. https://doi.org/10.1016/j.agrformet.2017.11.027",,,,,3,,,,1,,,,"dataset+publication","Data from ALFAM2 database v1.3."
"5","NH3","windtunnel","IT","CRPA","Swine","slurry","none",,"0",,,,6.17,4.33,2.49,,,,7.25,45,"t/ha",194.85,112.05,,,"broadcast","none",,4,37.625,0.193097254298178,,,,2.47,7.6,,39,"loam",,,,,20.95,,20.537,,,34.935,,1.2674,1.2674,2,,,,,,,,,,,,,,,,,,,,,,,162,,,"none",,,,,,,,,,,"Sasha D. Hafner","2019-10-17",,"https://www.sciencedirect.com/science/article/pii/S0168192317304008","Hafner, S.D., Pacholski, A., Bittman, S., Burchill, W., Bussink, W., Chantigny, M., Carozzi, M., Génermont, S., Häni, C., Hansen, M.N., Huijsmans, J., Hunt, D., Kupper, T., Lanigan, G., Loubet, B., Misselbrook, T., Meisinger, J.J., Neftel, A., Nyord, T., Pedersen, S.V., Sintermann, J., Thompson, R.B., Vermeulen, B., Vestergaard, A.V., Voylokov, P., Williams, J.R., Sommer, S.G., 2018. The ALFAM2 database on ammonia emission from field-applied manure: Description and illustrative analysis. Agricultural and Forest Meteorology, Greenhouse gas and ammonia emissions from livestock production 258, 66–79. https://doi.org/10.1016/j.agrformet.2017.11.027",,,,,5,,,,1,,,,"dataset+publication","Data from ALFAM2 database v1.3."
"5","NH3","windtunnel","IT","CRPA","Swine","slurry","none",,"0",,,,6.17,4.33,2.49,,,,7.25,45,"t/ha",194.85,112.05,,,"trailing hose","none",,4,18.5,0.0949448293559148,,,,2.47,7.6,,39,"loam",,,,,20.95,,20.537,,,16.436,,1.0864,1.0864,2,,,,,,,,,,,,,,,,,,,,,,,163,,,"none",,,,,,,,,,,"Sasha D. Hafner","2019-10-17",,"https://www.sciencedirect.com/science/article/pii/S0168192317304008","Hafner, S.D., Pacholski, A., Bittman, S., Burchill, W., Bussink, W., Chantigny, M., Carozzi, M., Génermont, S., Häni, C., Hansen, M.N., Huijsmans, J., Hunt, D., Kupper, T., Lanigan, G., Loubet, B., Misselbrook, T., Meisinger, J.J., Neftel, A., Nyord, T., Pedersen, S.V., Sintermann, J., Thompson, R.B., Vermeulen, B., Vestergaard, A.V., Voylokov, P., Williams, J.R., Sommer, S.G., 2018. The ALFAM2 database on ammonia emission from field-applied manure: Description and illustrative analysis. Agricultural and Forest Meteorology, Greenhouse gas and ammonia emissions from livestock production 258, 66–79. https://doi.org/10.1016/j.agrformet.2017.11.027",,,,,5,,,,1,,,,"dataset+publication","Data from ALFAM2 database v1.3."
"1","NH3","windtunnel","DK","DIAS","Cattle","slurry","none",,"1",,,,5.35,3.5,1.9,,,,7.9,30,"t/ha",105,57,,,"closed slot","none",0,6.04166666666667,17.18,0.163619047619048,,,,2.7,6.6,,10.6,"sand",,,,,7.4,,4.789,,0,16.226,0,6.2079,6.2869,2,,0,,,,,,,,,,,,,,,,,,,,,164,,,"none",,,,,,,,,,,"Sasha D. Hafner","2019-10-17",,"https://www.sciencedirect.com/science/article/pii/S0168192317304008","Hafner, S.D., Pacholski, A., Bittman, S., Burchill, W., Bussink, W., Chantigny, M., Carozzi, M., Génermont, S., Häni, C., Hansen, M.N., Huijsmans, J., Hunt, D., Kupper, T., Lanigan, G., Loubet, B., Misselbrook, T., Meisinger, J.J., Neftel, A., Nyord, T., Pedersen, S.V., Sintermann, J., Thompson, R.B., Vermeulen, B., Vestergaard, A.V., Voylokov, P., Williams, J.R., Sommer, S.G., 2018. The ALFAM2 database on ammonia emission from field-applied manure: Description and illustrative analysis. Agricultural and Forest Meteorology, Greenhouse gas and ammonia emissions from livestock production 258, 66–79. https://doi.org/10.1016/j.agrformet.2017.11.027",,,,,12,,,,1,,,,"dataset+publication","Cattle level for AnimalCategory variable may include dairy and beef. Data from ALFAM2 database v1.3."
"1","NH3","windtunnel","DK","DIAS","Cattle","slurry","none",,"1",,,,5.35,3.5,1.9,,,,7.9,30,"t/ha",105,57,,,"closed slot","none",0,6.04166666666667,5.6606,0.0539104761904762,,,,2.7,6.6,,10.6,"sand",,,,,7.4,,4.789,,0,4.076,0,5.6507,5.5571,2,,0,,,,,,,,,,,,,,,,,,,,,165,,,"none",,,,,,,,,,,"Sasha D. Hafner","2019-10-17",,"https://www.sciencedirect.com/science/article/pii/S0168192317304008","Hafner, S.D., Pacholski, A., Bittman, S., Burchill, W., Bussink, W., Chantigny, M., Carozzi, M., Génermont, S., Häni, C., Hansen, M.N., Huijsmans, J., Hunt, D., Kupper, T., Lanigan, G., Loubet, B., Misselbrook, T., Meisinger, J.J., Neftel, A., Nyord, T., Pedersen, S.V., Sintermann, J., Thompson, R.B., Vermeulen, B., Vestergaard, A.V., Voylokov, P., Williams, J.R., Sommer, S.G., 2018. The ALFAM2 database on ammonia emission from field-applied manure: Description and illustrative analysis. Agricultural and Forest Meteorology, Greenhouse gas and ammonia emissions from livestock production 258, 66–79. https://doi.org/10.1016/j.agrformet.2017.11.027",,,,,12,,,,1,,,,"dataset+publication","Cattle level for AnimalCategory variable may include dairy and beef. Data from ALFAM2 database v1.3."
